SiteID,Study,Age,PF_SF,Point_obs,Mist_nets,Transect,Vocal,TaxonID,Species,Abundance,For_dep
5,3,0,PF,Yes,No,No,No,6002582,Leptotila rufaxilla,0.1,Medium
5,3,0,PF,Yes,No,No,No,6002602,Geotrygon montana,0.4,Medium
5,3,0,PF,Yes,No,No,No,6002804,Psophia leucoptera,0.6,High
5,3,0,PF,Yes,No,No,No,6003349,Harpagus bidentatus,0.3,Medium
5,3,0,PF,Yes,No,No,No,6003490,Buteogallus urubitinga,0.05,Medium
5,3,0,PF,Yes,No,No,No,6003499,Buteo magnirostris,0.05,Low
5,3,0,PF,Yes,No,No,No,6003504,Buteo brachyurus,0.05,Medium
5,3,0,PF,Yes,No,No,No,6003563,Daptrius ater,0.1,Medium
5,3,0,PF,Yes,No,No,No,6003564,Ibycter americanus,0.9,Low
5,3,0,PF,Yes,No,No,No,6003609,Falco rufigularis,0.1,High
5,3,0,PF,Yes,No,No,No,6003818,Cathartes aura,0.05,Low
5,3,0,PF,Yes,No,No,No,6003820,Cathartes melambrotus,0.5,Low
5,3,0,PF,Yes,No,No,No,6004095,Corythopis torquatus,0.2,High
5,3,0,PF,Yes,No,No,No,6004130,Myiopagis gaimardii,0.05,High
5,3,0,PF,Yes,No,No,No,6004233,Platyrinchus platyrhynchos,0.1,High
5,3,0,PF,Yes,No,No,No,6004235,Onychorhynchus coronatus,0.1,High
5,3,0,PF,Yes,No,No,No,6004270,Contopus virens,0.9,Medium
5,3,0,PF,Yes,No,No,No,6004345,Knipolegus poecilocercus,0.2,Medium
5,3,0,PF,Yes,No,No,No,6004368,Attila citriniventris,0.05,High
5,3,0,PF,Yes,No,No,No,6004378,Laniocera hypopyrra,0.05,Medium
5,3,0,PF,Yes,No,No,No,6004405,Ramphotrigon ruficauda,0.05,Medium
5,3,0,PF,Yes,No,No,No,6004414,Tyrannus savana,2.5,Low
5,3,0,PF,Yes,No,No,No,6004430,Myiodynastes maculatus,0.1,Medium
5,3,0,PF,Yes,No,No,No,6004440,Schiffornis major,0.1,High
5,3,0,PF,Yes,No,No,No,6004441,Schiffornis turdina,0.05,High
5,3,0,PF,Yes,No,No,No,6004457,Pachyramphus minor,0.1,High
5,3,0,PF,Yes,No,No,No,6004461,Tityra semifasciata,0.2,Medium
5,3,0,PF,Yes,No,No,No,6004498,Lipaugus vociferans,0.8,High
5,3,0,PF,Yes,No,No,No,6004537,Pipra rubrocapilla,0.4,High
5,3,0,PF,Yes,No,No,No,6004541,Lepidothrix coronata,1.5,High
5,3,0,PF,Yes,No,No,No,6004580,Tyranneutes stolzmanni,0.05,High
5,3,0,PF,Yes,No,No,No,6004585,Cymbilaimus lineatus,0.5,Medium
5,3,0,PF,Yes,No,No,No,6004610,Thamnophilus aethiops,0.2,High
5,3,0,PF,Yes,No,No,No,6004613,Thamnophilus murinus,0.1,High
5,3,0,PF,Yes,No,No,No,6004621,Pygiptila stellaris,0.2,High
5,3,0,PF,Yes,No,No,No,6004622,Megastictus margaritatus,0.5,High
5,3,0,PF,Yes,No,No,No,6004629,Dysithamnus mentalis,0.1,Medium
5,3,0,PF,Yes,No,No,No,6004653,Epinecrophylla haematonota,1.2,High
5,3,0,PF,Yes,No,No,No,6004657,Myrmotherula axillaris,4.8,High
5,3,0,PF,Yes,No,No,No,6004661,Myrmotherula longipennis,0.1,High
5,3,0,PF,Yes,No,No,No,6004663,Myrmotherula iheringi,2,High
5,3,0,PF,Yes,No,No,No,6004721,Myrmoborus myotherinus,0.5,High
5,3,0,PF,Yes,No,No,No,6004731,Schistocichla schistacea,0.6,High
5,3,0,PF,Yes,No,No,No,6004747,Myrmeciza hyperythra,0.05,High
5,3,0,PF,Yes,No,No,No,6004760,Gymnopithys salvini,0.8,High
5,3,0,PF,Yes,No,No,No,6004762,Rhegmatorhina melanosticta,1,High
5,3,0,PF,Yes,No,No,No,6004768,Hylophylax naevius,0.1,High
5,3,0,PF,Yes,No,No,No,6004773,Phlegopsis erythroptera,0.4,High
5,3,0,PF,Yes,No,No,No,6004957,Hyloctistes subulatus,0.2,High
5,3,0,PF,Yes,No,No,No,6004988,Automolus infuscatus,2.4,High
5,3,0,PF,Yes,No,No,No,6004993,Automolus rufipileatus,0.1,High
5,3,0,PF,Yes,No,No,No,6004996,Sclerurus mexicanus,0.4,High
5,3,0,PF,Yes,No,No,No,6005016,Certhiasomus stictolaemus,0.4,Medium
5,3,0,PF,Yes,No,No,No,6005018,Glyphorynchus spirurus,2.1,Medium
5,3,0,PF,Yes,No,No,No,6005034,Xiphorhynchus obsoletus,0.1,Medium
5,3,0,PF,Yes,No,No,No,6005035,Xiphorhynchus ocellatus,0.9,Medium
5,3,0,PF,Yes,No,No,No,6005053,Campylorhamphus trochilirostris,0.1,Medium
5,3,0,PF,Yes,No,No,No,6005056,Campylorhamphus procurvoides,0.05,High
5,3,0,PF,Yes,No,No,No,6005057,Formicarius colma,0.7,High
5,3,0,PF,Yes,No,No,No,6005058,Formicarius analis,0.05,High
5,3,0,PF,Yes,No,No,No,6005116,Conopophaga aurita,0.3,High
5,3,0,PF,Yes,No,No,No,6005130,Liosceles thoracicus,0.2,High
5,3,0,PF,Yes,No,No,No,6005584,Vireo olivaceus,0.05,High
5,3,0,PF,Yes,No,No,No,6006431,Turdus obsoletus,0.1,Medium
5,3,0,PF,Yes,No,No,No,6006982,Microcerculus marginatus,0.4,High
5,3,0,PF,Yes,No,No,No,6006987,Cyphorhinus arada,0.3,High
5,3,0,PF,Yes,No,No,No,6007094,Pygochelidon cyanoleuca,,Non-forest
5,3,0,PF,Yes,No,No,No,6009280,Tachyphonus cristatus,0.1,Low
5,3,0,PF,Yes,No,No,No,6009282,Tachyphonus surinamus,0.7,Medium
5,3,0,PF,Yes,No,No,No,6009289,Habia rubica,3.1,High
5,3,0,PF,Yes,No,No,No,6009371,Euphonia rufiventris,0.2,Medium
5,3,0,PF,Yes,No,No,No,6009386,Tangara chilensis,0.6,Medium
5,3,0,PF,Yes,No,No,No,6009393,Tangara schrankii,0.5,Medium
5,3,0,PF,Yes,No,No,No,6009444,Cyanerpes caeruleus,0.4,Medium
5,3,0,PF,Yes,No,No,No,6009659,Psarocolius viridis,0.7,High
5,3,0,PF,Yes,No,No,No,6009668,Cacicus cela,4.8,Medium
5,3,0,PF,Yes,No,No,No,39535965,Willisornis poecilinotus,0.1,High
5,3,0,PF,Yes,No,No,No,60030208,Thamnomanes saturninus,1.2,High
5,3,0,PF,Yes,No,No,No,60032159,Capito niger,0.3,High
5,3,0,PF,Yes,No,No,No,60032179,Myrmeciza hemimelaena,2.2,High
5,3,0,PF,Yes,No,No,No,60032193,Chlorostilbon mellisugus,0.1,Medium
5,3,0,PF,Yes,No,No,No,60032249,Xiphorhynchus guttatus,0.4,Medium
5,3,0,PF,Yes,No,No,No,60032467,Pteroglossus azara,0.3,Medium
5,3,0,PF,Yes,No,No,No,60032470,Ramphastos vitellinus,8.8,High
5,3,0,PF,Yes,No,No,No,60032522,Zimmerius gracilipes,0.05,High
5,3,0,PF,Yes,No,No,No,60032666,Trogon viridis,0.5,Medium
5,3,0,PF,Yes,No,No,No,60032668,Trogon melanurus,0.05,Medium
6,3,1,SF,Yes,No,No,No,60014,Tinamus major,0.05,High
6,3,1,SF,Yes,No,No,No,60020,Crypturellus cinereus,0.6,High
6,3,1,SF,Yes,No,No,No,60021,Crypturellus soui,0.1,Medium
6,3,1,SF,Yes,No,No,No,60023,Crypturellus obsoletus,0.5,High
6,3,1,SF,Yes,No,No,No,60025,Crypturellus undulatus,0.1,Medium
6,3,1,SF,Yes,No,No,No,60036,Crypturellus variegatus,0.2,High
6,3,1,SF,Yes,No,No,No,60070,Ortalis motmot,1.7,Medium
6,3,1,SF,Yes,No,No,No,60082,Penelope jacquacu,0.8,High
6,3,1,SF,Yes,No,No,No,600100,Mitu mitu,0.1,High
6,3,1,SF,Yes,No,No,No,600324,Odontophorus gujanensis,0.4,High
6,3,1,SF,Yes,No,No,No,600578,Melanerpes cruentatus,1.8,High
6,3,1,SF,Yes,No,No,No,600663,Veniliornis passerinus,0.1,High
6,3,1,SF,Yes,No,No,No,600693,Celeus grammicus,0.1,High
6,3,1,SF,Yes,No,No,No,600696,Celeus elegans,0.1,High
6,3,1,SF,Yes,No,No,No,600704,Dryocopus lineatus,1.2,Low
6,3,1,SF,Yes,No,No,No,600711,Campephilus rubricollis,0.1,High
6,3,1,SF,Yes,No,No,No,600714,Campephilus melanoleucos,0.2,Medium
6,3,1,SF,Yes,No,No,No,600831,Eubucco richardsoni,0.05,High
6,3,1,SF,Yes,No,No,No,600844,Pteroglossus viridis,0.1,Medium
6,3,1,SF,Yes,No,No,No,600854,Pteroglossus beauharnaesii,1.1,High
6,3,1,SF,Yes,No,No,No,600893,Galbula dea,0.4,Medium
6,3,1,SF,Yes,No,No,No,600900,Bucco tamatia,0.05,Medium
6,3,1,SF,Yes,No,No,No,600914,Malacoptila mystacalis,0.05,High
6,3,1,SF,Yes,No,No,No,600925,Monasa morphoeus,3.8,Medium
6,3,1,SF,Yes,No,No,No,600927,Chelidoptera tenebrosa,1.8,Low
6,3,1,SF,Yes,No,No,No,6001056,Baryphthengus martii,0.1,High
6,3,1,SF,Yes,No,No,No,6001305,Coccyzus euleri,0.1,Medium
6,3,1,SF,Yes,No,No,No,6001312,Piaya cayana,0.4,Medium
6,3,1,SF,Yes,No,No,No,6001320,Crotophaga major,0.2,Medium
6,3,1,SF,Yes,No,No,No,6001321,Crotophaga ani,6.3,Low
6,3,1,SF,Yes,No,No,No,6001547,Ara ararauna,0.4,High
6,3,1,SF,Yes,No,No,No,6001569,Aratinga leucophthalma,18.3,Medium
6,3,1,SF,Yes,No,No,No,6001594,Pyrrhura picta,0.7,Medium
6,3,1,SF,Yes,No,No,No,6001618,Forpus modestus,0.3,Medium
6,3,1,SF,Yes,No,No,No,6001652,Graydidascalus brachyurus,0.1,Medium
6,3,1,SF,Yes,No,No,No,6001653,Pionus menstruus,8.4,Medium
6,3,1,SF,Yes,No,No,No,6001685,Amazona farinosa,0.4,Low
6,3,1,SF,Yes,No,No,No,6001691,Deroptyus accipitrinus,0.1,High
6,3,1,SF,Yes,No,No,No,6001756,Chaetura cinereiventris,,Medium
6,3,1,SF,Yes,No,No,No,6001761,Chaetura brachyura,,Medium
6,3,1,SF,Yes,No,No,No,6001801,Threnetes leucurus,0.1,Medium
6,3,1,SF,Yes,No,No,No,6001812,Phaethornis philippii,0.6,High
6,3,1,SF,Yes,No,No,No,6001819,Phaethornis ruber,0.6,Medium
6,3,1,SF,Yes,No,No,No,6001834,Campylopterus largipennis,0.5,Medium
6,3,1,SF,Yes,No,No,No,6001844,Florisuga mellivora,0.2,Medium
6,3,1,SF,Yes,No,No,No,6001879,Chlorestes notata,0.7,Low
6,3,1,SF,Yes,No,No,No,6001899,Thalurania furcata,0.3,Medium
6,3,1,SF,Yes,No,No,No,6001935,Amazilia fimbriata,0.2,Medium
6,3,1,SF,Yes,No,No,No,6002195,Megascops choliba,,Medium
6,3,1,SF,Yes,No,No,No,6002257,Pulsatrix perspicillata,,Medium
6,3,1,SF,Yes,No,No,No,6002367,Chordeiles minor,,Low
6,3,1,SF,Yes,No,No,No,6002371,Nyctidromus albicollis,,Medium
6,3,1,SF,Yes,No,No,No,6002484,Patagioenas cayennensis,3.7,Medium
6,3,1,SF,Yes,No,No,No,6002564,Columbina talpacoti,0.2,Non-forest
6,3,1,SF,Yes,No,No,No,6002577,Leptotila verreauxi,0.4,Medium
6,3,1,SF,Yes,No,No,No,6002602,Geotrygon montana,0.5,Medium
6,3,1,SF,Yes,No,No,No,6002884,Aramides cajaneus,0.1,Medium
6,3,1,SF,Yes,No,No,No,6003339,Elanoides forficatus,0.1,Low
6,3,1,SF,Yes,No,No,No,6003349,Harpagus bidentatus,0.1,Medium
6,3,1,SF,Yes,No,No,No,6003442,Accipiter superciliosus,0.05,Medium
6,3,1,SF,Yes,No,No,No,6003476,Geranospiza caerulescens,0.1,Low
6,3,1,SF,Yes,No,No,No,6003490,Buteogallus urubitinga,0.05,Medium
6,3,1,SF,Yes,No,No,No,6003499,Buteo magnirostris,0.2,Low
6,3,1,SF,Yes,No,No,No,6003504,Buteo brachyurus,0.05,Medium
6,3,1,SF,Yes,No,No,No,6003563,Daptrius ater,0.4,Medium
6,3,1,SF,Yes,No,No,No,6003564,Ibycter americanus,0.3,Low
6,3,1,SF,Yes,No,No,No,6003571,Milvago chimachima,0.8,Non-forest
6,3,1,SF,Yes,No,No,No,6003573,Herpetotheres cachinnans,0.05,Low
6,3,1,SF,Yes,No,No,No,6003609,Falco rufigularis,0.2,High
6,3,1,SF,Yes,No,No,No,6003817,Coragyps atratus,1,Low
6,3,1,SF,Yes,No,No,No,6003818,Cathartes aura,0.2,Low
6,3,1,SF,Yes,No,No,No,6003820,Cathartes melambrotus,0.05,Low
6,3,1,SF,Yes,No,No,No,6004088,Todirostrum cinereum,0.05,Low
6,3,1,SF,Yes,No,No,No,6004130,Myiopagis gaimardii,0.1,High
6,3,1,SF,Yes,No,No,No,6004212,Myiornis ecaudatus,0.3,Medium
6,3,1,SF,Yes,No,No,No,6004233,Platyrinchus platyrhynchos,0.1,High
6,3,1,SF,Yes,No,No,No,6004256,Lathrotriccus euleri,0.1,Medium
6,3,1,SF,Yes,No,No,No,6004270,Contopus virens,0.05,Medium
6,3,1,SF,Yes,No,No,No,6004408,Tyrannus melancholicus,1.6,Low
6,3,1,SF,Yes,No,No,No,6004414,Tyrannus savana,2.6,Low
6,3,1,SF,Yes,No,No,No,6004430,Myiodynastes maculatus,0.05,Medium
6,3,1,SF,Yes,No,No,No,6004436,Legatus leucophaius,0.1,Medium
6,3,1,SF,Yes,No,No,No,6004438,Pitangus sulphuratus,0.4,Low
6,3,1,SF,Yes,No,No,No,6004440,Schiffornis major,0.05,High
6,3,1,SF,Yes,No,No,No,6004457,Pachyramphus minor,0.1,High
6,3,1,SF,Yes,No,No,No,6004461,Tityra semifasciata,4.8,Medium
6,3,1,SF,Yes,No,No,No,6004498,Lipaugus vociferans,0.2,High
6,3,1,SF,Yes,No,No,No,6004509,Cotinga cayana,0.05,High
6,3,1,SF,Yes,No,No,No,6004510,Xipholena punicea,0.2,High
6,3,1,SF,Yes,No,No,No,6004537,Pipra rubrocapilla,0.05,High
6,3,1,SF,Yes,No,No,No,6004540,Pipra pipra,0.05,High
6,3,1,SF,Yes,No,No,No,6004541,Lepidothrix coronata,0.1,High
6,3,1,SF,Yes,No,No,No,6004565,Machaeropterus regulus,0.05,High
6,3,1,SF,Yes,No,No,No,6004585,Cymbilaimus lineatus,0.1,Medium
6,3,1,SF,Yes,No,No,No,6004621,Pygiptila stellaris,0.1,High
6,3,1,SF,Yes,No,No,No,6004663,Myrmotherula iheringi,0.2,High
6,3,1,SF,Yes,No,No,No,6004760,Gymnopithys salvini,0.2,High
6,3,1,SF,Yes,No,No,No,6004988,Automolus infuscatus,0.05,High
6,3,1,SF,Yes,No,No,No,6004993,Automolus rufipileatus,0.1,High
6,3,1,SF,Yes,No,No,No,6005016,Certhiasomus stictolaemus,0.1,Medium
6,3,1,SF,Yes,No,No,No,6005018,Glyphorynchus spirurus,0.2,Medium
6,3,1,SF,Yes,No,No,No,6005020,Nasica longirostris,0.05,Medium
6,3,1,SF,Yes,No,No,No,6005024,Xiphocolaptes promeropirhynchus,0.05,Medium
6,3,1,SF,Yes,No,No,No,6005034,Xiphorhynchus obsoletus,0.05,Medium
6,3,1,SF,Yes,No,No,No,6005035,Xiphorhynchus ocellatus,0.1,Medium
6,3,1,SF,Yes,No,No,No,6005037,Xiphorhynchus elegans,0.1,Medium
6,3,1,SF,Yes,No,No,No,6005057,Formicarius colma,0.1,High
6,3,1,SF,Yes,No,No,No,6005594,Hylophilus thoracicus,0.1,Medium
6,3,1,SF,Yes,No,No,No,6005595,Hylophilus semicinereus,0.05,Medium
6,3,1,SF,Yes,No,No,No,6006947,Thryothorus genibarbis,0.05,Medium
6,3,1,SF,Yes,No,No,No,6007087,Progne subis,,Medium
6,3,1,SF,Yes,No,No,No,6007091,Progne chalybea,,Low
6,3,1,SF,Yes,No,No,No,6007094,Pygochelidon cyanoleuca,,Non-forest
6,3,1,SF,Yes,No,No,No,6007116,Hirundo rustica,,Non-forest
6,3,1,SF,Yes,No,No,No,6009289,Habia rubica,0.1,High
6,3,1,SF,Yes,No,No,No,6009308,Ramphocelus carbo,0.8,Low
6,3,1,SF,Yes,No,No,No,6009313,Thraupis episcopus,0.3,Low
6,3,1,SF,Yes,No,No,No,6009319,Thraupis palmarum,0.7,Medium
6,3,1,SF,Yes,No,No,No,6009371,Euphonia rufiventris,0.05,Medium
6,3,1,SF,Yes,No,No,No,6009383,Tangara mexicana,3.2,Medium
6,3,1,SF,Yes,No,No,No,6009386,Tangara chilensis,1.8,Medium
6,3,1,SF,Yes,No,No,No,6009393,Tangara schrankii,0.3,Medium
6,3,1,SF,Yes,No,No,No,6009434,Dacnis lineata,0.05,Medium
6,3,1,SF,Yes,No,No,No,6009435,Dacnis flaviventer,0.4,Medium
6,3,1,SF,Yes,No,No,No,6009444,Cyanerpes caeruleus,0.1,Medium
6,3,1,SF,Yes,No,No,No,6009505,Poospiza melanoleuca,0.05,Medium
6,3,1,SF,Yes,No,No,No,6009658,Psarocolius decumanus,0.05,Medium
6,3,1,SF,Yes,No,No,No,6009659,Psarocolius viridis,0.4,High
6,3,1,SF,Yes,No,No,No,6009668,Cacicus cela,6.7,Medium
6,3,1,SF,Yes,No,No,No,6009704,Gymnomystax mexicanus,0.05,Non-forest
6,3,1,SF,Yes,No,No,No,39535965,Willisornis poecilinotus,0.05,High
6,3,1,SF,Yes,No,No,No,60031308,Tangara velia,0.05,Medium
6,3,1,SF,Yes,No,No,No,60032159,Capito niger,0.05,High
6,3,1,SF,Yes,No,No,No,60032187,Notharchus macrorhynchos,0.2,Medium
6,3,1,SF,Yes,No,No,No,60032193,Chlorostilbon mellisugus,0.3,Medium
6,3,1,SF,Yes,No,No,No,60032249,Xiphorhynchus guttatus,0.1,Medium
6,3,1,SF,Yes,No,No,No,60032352,Buteo nitidus,0.1,Medium
6,3,1,SF,Yes,No,No,No,60032467,Pteroglossus azara,0.2,Medium
6,3,1,SF,Yes,No,No,No,60032470,Ramphastos vitellinus,2.1,High
6,3,1,SF,Yes,No,No,No,60032512,Hypocnemis cantator,0.1,Medium
6,3,1,SF,Yes,No,No,No,60032522,Zimmerius gracilipes,0.1,High
6,3,1,SF,Yes,No,No,No,60032666,Trogon viridis,0.2,Medium
6,3,1,SF,Yes,No,No,No,60032668,Trogon melanurus,0.1,Medium
6,3,1,SF,Yes,No,No,No,60032686,Paroaria gularis,0.05,Low
6,3,1,SF,Yes,No,No,No,60032703,Icterus cayanensis,0.05,Low
7,4,0,PF,No,Yes,No,No,600884,Galbula albirostris,0.06,High
7,4,0,PF,No,Yes,No,No,6001801,Threnetes leucurus,0.06,Medium
7,4,0,PF,No,Yes,No,No,6001805,Phaethornis superciliosus,0.48,High
7,4,0,PF,No,Yes,No,No,6001810,Phaethornis bourcieri,0.06,High
7,4,0,PF,No,Yes,No,No,6004046,Mionectes oleagineus,1.07,Medium
7,4,0,PF,No,Yes,No,No,6004212,Myiornis ecaudatus,0.11,Medium
7,4,0,PF,No,Yes,No,No,6004228,Platyrinchus saturatus,0.06,High
7,4,0,PF,No,Yes,No,No,6004233,Platyrinchus platyrhynchos,0.06,High
7,4,0,PF,No,Yes,No,No,6004441,Schiffornis turdina,0.23,High
7,4,0,PF,No,Yes,No,No,6004534,Pipra filicauda,0.06,Medium
7,4,0,PF,No,Yes,No,No,6004536,Pipra erythrocephala,0.53,High
7,4,0,PF,No,Yes,No,No,6004541,Lepidothrix coronata,2.93,High
7,4,0,PF,No,Yes,No,No,6004636,Thamnomanes ardesiacus,0.06,High
7,4,0,PF,No,Yes,No,No,6004637,Thamnomanes caesius,0.35,High
7,4,0,PF,No,Yes,No,No,6004653,Epinecrophylla haematonota,0.17,High
7,4,0,PF,No,Yes,No,No,6004670,Dichrozona cincta,0.29,High
7,4,0,PF,No,Yes,No,No,6004721,Myrmoborus myotherinus,0.11,High
7,4,0,PF,No,Yes,No,No,6004730,Percnostola rufifrons,0.29,Medium
7,4,0,PF,No,Yes,No,No,6004733,Schistocichla caurensis,0.06,High
7,4,0,PF,No,Yes,No,No,6004754,Pithys albifrons,2.75,High
7,4,0,PF,No,Yes,No,No,6004758,Gymnopithys leucaspis,1.43,High
7,4,0,PF,No,Yes,No,No,6004768,Hylophylax naevius,0.29,High
7,4,0,PF,No,Yes,No,No,6004773,Phlegopsis erythroptera,0.17,High
7,4,0,PF,No,Yes,No,No,6004957,Hyloctistes subulatus,0.06,High
7,4,0,PF,No,Yes,No,No,6004965,Philydor pyrrhodes,0.23,High
7,4,0,PF,No,Yes,No,No,6004988,Automolus infuscatus,0.41,High
7,4,0,PF,No,Yes,No,No,6004996,Sclerurus mexicanus,0.35,High
7,4,0,PF,No,Yes,No,No,6004999,Sclerurus caudacutus,0.06,High
7,4,0,PF,No,Yes,No,No,6005005,Xenops minutus,0.29,High
7,4,0,PF,No,Yes,No,No,6005013,Dendrocincla merula,0.17,Medium
7,4,0,PF,No,Yes,No,No,6005015,Deconychura longicauda,0.06,High
7,4,0,PF,No,Yes,No,No,6005016,Certhiasomus stictolaemus,0.23,Medium
7,4,0,PF,No,Yes,No,No,6005018,Glyphorynchus spirurus,1.19,Medium
7,4,0,PF,No,Yes,No,No,6005035,Xiphorhynchus ocellatus,0.17,Medium
7,4,0,PF,No,Yes,No,No,6005051,Lepidocolaptes albolineatus,0.06,Medium
7,4,0,PF,No,Yes,No,No,6005057,Formicarius colma,0.23,High
7,4,0,PF,No,Yes,No,No,6005105,Myrmothera campanisona,0.06,High
7,4,0,PF,No,Yes,No,No,6006430,Turdus lawrencii,0.17,High
7,4,0,PF,No,Yes,No,No,6006978,Henicorhina leucosticta,0.17,High
7,4,0,PF,No,Yes,No,No,6006982,Microcerculus marginatus,0.47,High
7,4,0,PF,No,Yes,No,No,6009282,Tachyphonus surinamus,0.29,Medium
7,4,0,PF,No,Yes,No,No,6009646,Cyanocompsa cyanoides,0.06,Medium
7,4,0,PF,No,Yes,No,No,39535965,Willisornis poecilinotus,1.61,High
7,4,0,PF,No,Yes,No,No,60031112,Momotus momota,0.06,Medium
7,4,0,PF,No,Yes,No,No,60032159,Capito niger,0.06,High
7,4,0,PF,No,Yes,No,No,60032248,Dendrocincla fuliginosa,0.17,Medium
7,4,0,PF,No,Yes,No,No,60032249,Xiphorhynchus guttatus,0.17,Medium
7,4,0,PF,No,Yes,No,No,60032512,Hypocnemis cantator,0.35,Medium
7,4,0,PF,No,Yes,No,No,60032648,Schistocichla leucostigma,0.06,High
7,4,0,PF,No,Yes,No,No,60032682,Automolus rubiginosus,0.17,High
8,4,3,SF,No,Yes,No,No,600542,Picumnus pumilus,0.15,High
8,4,3,SF,No,Yes,No,No,600884,Galbula albirostris,0.08,High
8,4,3,SF,No,Yes,No,No,600897,Notharchus ordii,0.08,High
8,4,3,SF,No,Yes,No,No,6001801,Threnetes leucurus,0.15,Medium
8,4,3,SF,No,Yes,No,No,6001805,Phaethornis superciliosus,0.54,High
8,4,3,SF,No,Yes,No,No,6001810,Phaethornis bourcieri,0.08,High
8,4,3,SF,No,Yes,No,No,6001899,Thalurania furcata,0.23,Medium
8,4,3,SF,No,Yes,No,No,6002602,Geotrygon montana,0.23,Medium
8,4,3,SF,No,Yes,No,No,6004046,Mionectes oleagineus,1.4,Medium
8,4,3,SF,No,Yes,No,No,6004047,Mionectes macconnelli,0.23,Medium
8,4,3,SF,No,Yes,No,No,6004129,Tyrannulus elatus,0.62,Medium
8,4,3,SF,No,Yes,No,No,6004131,Myiopagis caniceps,0.23,High
8,4,3,SF,No,Yes,No,No,6004235,Onychorhynchus coronatus,0.15,High
8,4,3,SF,No,Yes,No,No,6004279,Empidonax traillii,0.08,Low
8,4,3,SF,No,Yes,No,No,6004441,Schiffornis turdina,0.39,High
8,4,3,SF,No,Yes,No,No,6004534,Pipra filicauda,0.7,Medium
8,4,3,SF,No,Yes,No,No,6004536,Pipra erythrocephala,1.56,High
8,4,3,SF,No,Yes,No,No,6004540,Pipra pipra,0.08,High
8,4,3,SF,No,Yes,No,No,6004541,Lepidothrix coronata,3.06,High
8,4,3,SF,No,Yes,No,No,6004572,Neopipo cinnamomea,0.08,High
8,4,3,SF,No,Yes,No,No,6004580,Tyranneutes stolzmanni,0.23,High
8,4,3,SF,No,Yes,No,No,6004637,Thamnomanes caesius,0.08,High
8,4,3,SF,No,Yes,No,No,6004668,Myrmotherula menetriesii,0.08,Medium
8,4,3,SF,No,Yes,No,No,6004707,Cercomacra tyrannina,1.98,Medium
8,4,3,SF,No,Yes,No,No,6004721,Myrmoborus myotherinus,0.31,High
8,4,3,SF,No,Yes,No,No,6004730,Percnostola rufifrons,0.31,Medium
8,4,3,SF,No,Yes,No,No,6004753,Myrmeciza atrothorax,0.15,Medium
8,4,3,SF,No,Yes,No,No,6004754,Pithys albifrons,0.62,High
8,4,3,SF,No,Yes,No,No,6004758,Gymnopithys leucaspis,0.86,High
8,4,3,SF,No,Yes,No,No,6004773,Phlegopsis erythroptera,0.23,High
8,4,3,SF,No,Yes,No,No,6004957,Hyloctistes subulatus,0.08,High
8,4,3,SF,No,Yes,No,No,6004965,Philydor pyrrhodes,0.15,High
8,4,3,SF,No,Yes,No,No,6004988,Automolus infuscatus,0.08,High
8,4,3,SF,No,Yes,No,No,6005016,Certhiasomus stictolaemus,0.08,Medium
8,4,3,SF,No,Yes,No,No,6005017,Sittasomus griseicapillus,0.08,Medium
8,4,3,SF,No,Yes,No,No,6005018,Glyphorynchus spirurus,0.08,Medium
8,4,3,SF,No,Yes,No,No,6005035,Xiphorhynchus ocellatus,0.08,Medium
8,4,3,SF,No,Yes,No,No,6005057,Formicarius colma,0.15,High
8,4,3,SF,No,Yes,No,No,6005584,Vireo olivaceus,0.08,High
8,4,3,SF,No,Yes,No,No,6006430,Turdus lawrencii,0.47,High
8,4,3,SF,No,Yes,No,No,6006440,Turdus albicollis,0.08,Medium
8,4,3,SF,No,Yes,No,No,6006948,Thryothorus coraya,0.39,Medium
8,4,3,SF,No,Yes,No,No,6006969,Troglodytes aedon,0.23,Low
8,4,3,SF,No,Yes,No,No,6006982,Microcerculus marginatus,1.02,High
8,4,3,SF,No,Yes,No,No,6006987,Cyphorhinus arada,0.08,High
8,4,3,SF,No,Yes,No,No,6009040,Arremon taciturnus,0.08,High
8,4,3,SF,No,Yes,No,No,6009280,Tachyphonus cristatus,0.08,Low
8,4,3,SF,No,Yes,No,No,6009282,Tachyphonus surinamus,0.62,Medium
8,4,3,SF,No,Yes,No,No,6009308,Ramphocelus carbo,1.49,Low
8,4,3,SF,No,Yes,No,No,6009319,Thraupis palmarum,0.08,Medium
8,4,3,SF,No,Yes,No,No,6009351,Euphonia chlorotica,0.08,Low
8,4,3,SF,No,Yes,No,No,6009438,Dacnis cayana,0.08,Medium
8,4,3,SF,No,Yes,No,No,6009562,Oryzoborus angolensis,0.08,Low
8,4,3,SF,No,Yes,No,No,6009633,Saltator maximus,0.47,Medium
8,4,3,SF,No,Yes,No,No,6009646,Cyanocompsa cyanoides,0.47,Medium
8,4,3,SF,No,Yes,No,No,39535965,Willisornis poecilinotus,0.39,High
8,4,3,SF,No,Yes,No,No,60032248,Dendrocincla fuliginosa,0.31,Medium
8,4,3,SF,No,Yes,No,No,60032512,Hypocnemis cantator,0.31,Medium
9,4,11.5,SF,No,Yes,No,No,600542,Picumnus pumilus,0.08,High
9,4,11.5,SF,No,Yes,No,No,600544,Picumnus exilis,0.08,Medium
